Time [s],Dn,Dp,out_en
0.294481530,0,1,1
0.294481610,1,0,1
0.294481690,0,1,1
0.294481780,0,0,1
0.294481790,1,0,1
0.294481860,0,1,1
0.294481940,1,0,1
0.294482030,0,1,1
0.294482110,1,0,1
0.294482190,0,1,1
0.294482280,0,0,1
0.294482290,1,0,1
0.294482360,0,1,1
0.294482440,1,0,1
0.294482530,0,1,1
0.294482610,1,0,1
0.294482690,0,1,1
0.294482860,1,0,1
0.294482940,0,1,1
0.294483030,1,0,1
0.294483190,0,1,1
0.294483280,0,0,1
0.294483290,1,0,1
0.294483690,0,1,1
0.294483780,0,0,1
0.294483790,1,0,1
0.294483860,0,1,1
0.294483940,1,0,1
0.294484110,0,0,1
0.294484280,0,1,1
0.294484380,0,1,0
0.294484870,1,0,0
0.294484950,0,1,0
0.294485030,1,0,0
0.294485120,0,1,0
0.294485200,1,0,0
0.294485280,0,1,0
0.294485370,1,0,0
0.294485530,0,1,0
0.294485700,1,0,0
0.294485780,0,1,0
0.294485950,1,0,0
0.294486200,0,0,0
0.294486370,0,1,0
0.295468950,1,0,0
0.295469030,0,1,0
0.295469110,1,0,0
0.295469200,0,1,0
0.295469280,1,0,0
0.295469360,0,1,0
0.295469450,1,0,0
0.295469700,0,1,0
0.295469860,1,0,0
0.295469950,0,1,0
0.295470110,1,1,0
0.295470120,1,0,0
0.295470280,0,1,0
0.295470360,1,0,0
0.295470610,0,1,0
0.295471200,1,0,0
0.295471280,0,1,0
0.295471360,1,0,0
0.295471700,0,0,0
0.295471860,0,1,0
0.295473030,1,0,0
0.295473110,0,1,0
0.295473200,1,0,0
0.295473280,0,1,0
0.295473360,1,0,0
0.295473450,0,1,0
0.295473530,1,0,0
0.295473780,0,1,0
0.295473860,1,0,0
0.295474030,0,1,0
0.295474280,1,0,0
0.295474360,0,1,0
0.295474530,1,0,0
0.295474610,0,1,0
0.295474700,1,0,0
0.295474780,0,1,0
0.295474860,1,0,0
0.295474950,0,1,0
0.295475110,1,0,0
0.295475200,0,1,0
0.295475280,1,0,0
0.295475360,0,1,0
0.295475450,1,0,0
0.295475530,0,1,0
0.295475700,0,0,0
0.295475860,0,1,0
0.295478450,1,0,0
0.295478530,0,1,0
0.295478610,1,0,0
0.295478700,0,1,0
0.295478780,1,0,0
0.295478860,0,1,0
0.295478950,1,0,0
0.295479200,0,1,0
0.295479280,1,0,0
0.295479450,0,1,0
0.295479700,1,0,0
0.295479860,0,1,0
0.295479950,1,0,0
0.295480030,0,1,0
0.295480110,1,0,0
0.295480200,0,1,0
0.295480360,1,0,0
0.295480450,0,1,0
0.295480530,1,0,0
0.295480610,0,1,0
0.295480700,1,0,0
0.295480950,0,1,0
0.295481110,0,0,0
0.295481280,0,1,0
0.295481490,0,1,1
0.295481510,0,0,1
0.295481520,1,0,1
0.295481590,0,1,1
0.295481670,1,1,1
0.295481680,1,0,1
0.295481760,0,1,1
0.295481840,1,0,1
0.295481920,1,1,1
0.295481930,0,1,1
0.295482010,0,0,1
0.295482020,1,0,1
0.295482340,0,1,1
0.295482510,0,0,1
0.295482520,1,0,1
0.295482590,0,1,1
0.295482760,0,0,1
0.295482770,1,0,1
0.295482840,0,1,1
0.295482920,1,1,1
0.295482930,1,0,1
0.295483010,0,1,1
0.295483090,1,0,1
0.295483170,1,1,1
0.295483180,0,1,1
0.295483260,0,0,1
0.295483270,1,0,1
0.295483340,0,1,1
0.295483420,1,1,1
0.295483430,1,0,1
0.295483590,0,1,1
0.295483670,1,1,1
0.295483680,1,0,1
0.295483760,0,1,1
0.295483840,1,0,1
0.295483920,1,1,1
0.295483930,0,1,1
0.295484010,0,0,1
0.295484020,1,0,1
0.295484090,0,1,1
0.295484670,1,1,1
0.295484680,1,0,1
0.295484760,0,1,1
0.295484840,1,0,1
0.295485260,0,1,1
0.295485340,1,0,1
0.295485420,1,1,1
0.295485430,0,1,1
0.295485590,0,0,1
0.295485760,0,1,1
0.295485860,0,1,0
0.295486360,1,1,0
0.295486370,1,0,0
0.295486450,0,1,0
0.295486530,1,0,0
0.295486610,0,1,0
0.295486700,1,0,0
0.295486780,0,1,0
0.295486860,1,0,0
0.295487030,0,1,0
0.295487200,1,0,0
0.295487280,0,1,0
0.295487450,1,0,0
0.295487700,0,0,0
0.295487860,0,1,0
0.296468950,1,0,0
0.296469030,0,1,0
0.296469110,1,0,0
0.296469190,0,1,0
0.296469280,1,0,0
0.296469360,0,1,0
0.296469440,1,0,0
0.296469690,0,1,0
0.296469860,1,0,0
0.296469940,0,1,0
0.296470110,1,0,0
0.296470360,0,1,0
0.296470610,1,0,0
0.296471190,0,1,0
0.296471440,0,0,0
0.296471450,1,0,0
0.296471530,0,1,0
0.296471610,1,0,0
0.296471690,0,0,0
0.296471860,0,1,0
0.296473030,1,0,0
0.296473110,0,1,0
0.296473190,1,0,0
0.296473280,0,1,0
0.296473360,1,0,0
0.296473440,0,1,0
0.296473530,1,0,0
0.296473780,0,1,0
0.296473860,1,0,0
0.296473940,0,1,0
0.296474030,1,0,0
0.296474440,0,1,0
0.296474530,1,0,0
0.296474610,0,1,0
0.296474690,1,0,0
0.296474780,0,1,0
0.296474940,1,0,0
0.296475030,0,1,0
0.296475110,1,0,0
0.296475190,0,1,0
0.296475280,1,0,0
0.296475530,0,1,0
0.296475690,0,0,0
0.296475860,0,1,0
0.296476200,1,0,0
0.296476280,0,1,0
0.296476360,1,0,0
0.296476440,0,1,0
0.296476530,1,0,0
0.296476610,0,1,0
0.296476690,1,0,0
0.296477030,0,1,0
0.296477190,1,0,0
0.296477280,0,1,0
0.296477440,1,0,0
0.296477530,0,1,0
0.296477610,1,0,0
0.296477690,0,1,0
0.296477780,1,0,0
0.296477860,0,1,0
0.296477940,1,0,0
0.296478030,0,1,0
0.296478110,1,0,0
0.296478190,0,1,0
0.296478280,1,0,0
0.296478360,0,1,0
0.296478440,1,0,0
0.296478530,0,1,0
0.296478610,1,0,0
0.296478690,0,1,0
0.296478780,1,0,0
0.296478860,0,0,0
0.296479030,0,1,0
0.296479220,0,1,1
0.296479240,0,0,1
0.296479250,1,0,1
0.296479320,0,1,1
0.296479410,1,0,1
0.296479490,0,1,1
0.296479570,1,0,1
0.296479660,0,1,1
0.296479740,0,0,1
0.296479750,1,0,1
0.296479910,0,1,1
0.296480070,1,0,1
0.296480160,1,1,1
0.296480170,0,1,1
0.296480320,1,0,1
0.296480570,0,0,1
0.296480740,0,1,1
0.296480840,0,1,0
0.297468940,1,0,0
0.297469020,0,1,0
0.297469110,1,0,0
0.297469190,0,1,0
0.297469270,0,0,0
0.297469280,1,0,0
0.297469360,0,1,0
0.297469440,1,0,0
0.297469690,0,1,0
0.297469860,1,0,0
0.297469940,0,1,0
0.297470110,1,0,0
0.297470270,0,1,0
0.297470610,1,0,0
0.297471190,0,1,0
0.297471440,1,0,0
0.297471610,0,1,0
0.297471690,0,0,0
0.297471860,0,1,0
0.298468940,1,0,0
0.298469020,0,1,0
0.298469110,1,0,0
0.298469190,0,1,0
0.298469270,1,0,0
0.298469350,0,1,0
0.298469440,1,0,0
0.298469690,0,1,0
0.298469860,1,0,0
0.298469940,0,1,0
0.298470110,1,0,0
0.298470610,0,1,0
0.298471190,1,0,0
0.298471270,0,1,0
0.298471360,1,0,0
0.298471520,0,1,0
0.298471690,0,0,0
0.298471850,0,1,0
0.299468940,1,0,0
0.299469020,0,1,0
0.299469100,1,0,0
0.299469180,1,1,0
0.299469190,0,1,0
0.299469270,1,0,0
0.299469350,0,1,0
0.299469440,1,0,0
0.299469690,0,1,0
0.299469850,1,0,0
0.299469940,0,1,0
0.299470100,1,0,0
0.299470270,0,1,0
0.299470350,1,0,0
0.299470440,0,1,0
0.299470520,1,0,0
0.299471100,0,1,0
0.299471350,1,0,0
0.299471430,1,1,0
0.299471440,0,1,0
0.299471600,1,0,0
0.299471690,0,0,0
0.299471850,0,1,0
0.299473020,1,0,0
0.299473100,0,1,0
0.299473190,1,0,0
0.299473270,0,1,0
0.299473350,1,0,0
0.299473440,0,1,0
0.299473520,1,0,0
0.299473770,0,1,0
0.299473850,1,0,0
0.299474020,0,1,0
0.299474270,1,0,0
0.299474350,0,1,0
0.299474520,1,0,0
0.299474600,0,1,0
0.299474690,1,0,0
0.299474770,0,1,0
0.299474850,1,0,0
0.299474940,0,1,0
0.299475100,1,0,0
0.299475180,1,1,0
0.299475190,0,1,0
0.299475270,1,0,0
0.299475350,0,1,0
0.299475440,1,0,0
0.299475520,0,1,0
0.299475690,0,0,0
0.299475850,0,1,0
0.300176190,1,0,0
0.300176270,0,1,0
0.300176350,1,0,0
0.300176430,0,1,0
0.300176520,1,0,0
0.300176600,0,1,0
0.300176680,1,0,0
0.300176930,0,1,0
0.300177180,1,0,0
0.300177350,0,1,0
0.300177430,1,0,0
0.300177600,0,1,0
0.300177680,1,0,0
0.300177770,0,1,0
0.300177850,1,0,0
0.300177930,0,1,0
0.300178100,1,0,0
0.300178180,0,1,0
0.300178270,1,0,0
0.300178350,0,1,0
0.300178430,1,0,0
0.300178680,0,1,0
0.300178850,0,0,0
0.300179020,0,1,0
0.300179350,1,0,0
0.300179430,0,1,0
0.300179520,1,0,0
0.300179600,0,1,0
0.300179680,1,0,0
0.300179770,0,1,0
0.300179850,1,0,0
0.300180180,0,1,0
0.300180270,1,0,0
0.300180350,0,1,0
0.300180430,1,0,0
0.300180680,0,1,0
0.300180770,1,0,0
0.300180850,0,1,0
0.300180930,1,0,0
0.300181020,0,1,0
0.300181100,1,0,0
0.300181180,0,1,0
0.300181350,1,0,0
0.300181600,0,1,0
0.300181680,1,0,0
0.300181770,0,1,0
0.300181850,1,0,0
0.300181930,0,1,0
0.300182020,1,0,0
0.300182100,0,1,0
0.300182180,1,0,0
0.300182270,0,1,0
0.300182350,1,0,0
0.300182430,0,1,0
0.300182520,1,0,0
0.300182600,0,1,0
0.300182680,1,0,0
0.300182850,0,1,0
0.300182930,1,0,0
0.300183020,0,1,0
0.300183100,1,0,0
0.300183180,0,1,0
0.300183270,1,0,0
0.300183350,0,1,0
0.300183430,1,0,0
0.300183520,0,1,0
0.300183600,1,0,0
0.300183680,0,1,0
0.300183770,1,0,0
0.300183850,0,1,0
0.300183930,1,0,0
0.300184020,0,1,0
0.300184100,1,0,0
0.300184180,0,1,0
0.300184270,1,0,0
0.300184350,0,1,0
0.300184430,1,0,0
0.300184520,0,1,0
0.300184600,1,0,0
0.300185180,0,1,0
0.300185430,1,0,0
0.300185520,0,1,0
0.300185600,1,0,0
0.300185680,0,1,0
0.300185770,1,0,0
0.300185850,0,1,0
0.300185930,1,0,0
0.300186020,0,1,0
0.300186180,1,0,0
0.300186270,0,1,0
0.300186430,1,0,0
0.300186770,0,1,0
0.300186850,1,0,0
0.300187020,0,1,0
0.300187100,1,0,0
0.300187270,0,1,0
0.300187430,0,0,0
0.300187600,0,1,0
0.300187790,0,1,1
0.300187810,0,0,1
0.300187820,1,0,1
0.300187890,0,1,1
0.300187980,1,0,1
0.300188060,0,1,1
0.300188140,1,0,1
0.300188230,0,1,1
0.300188310,0,0,1
0.300188320,1,0,1
0.300188480,0,1,1
0.300188640,1,0,1
0.300188730,1,1,1
0.300188740,0,1,1
0.300188890,1,0,1
0.300189140,0,0,1
0.300189310,0,1,1
0.300189410,0,1,0
0.300468930,1,0,0
0.300469020,0,1,0
0.300469100,1,0,0
0.300469180,0,1,0
0.300469270,1,0,0
0.300469350,0,1,0
0.300469430,1,0,0
0.300469680,0,1,0
0.300469850,1,0,0
0.300469930,0,1,0
0.300470100,1,0,0
0.300470350,0,1,0
0.300470430,1,0,0
0.300470520,0,1,0
0.300471100,1,0,0
0.300471270,0,1,0
0.300471520,1,0,0
0.300471680,0,0,0
0.300471850,0,1,0
0.300473020,1,0,0
0.300473100,0,1,0
0.300473180,1,0,0
0.300473270,0,1,0
0.300473350,1,0,0
0.300473430,0,1,0
0.300473520,1,0,0
0.300473770,0,1,0
0.300473850,1,0,0
0.300474020,0,1,0
0.300474270,1,0,0
0.300474430,0,1,0
0.300474520,1,0,0
0.300474600,0,1,0
0.300474680,1,0,0
0.300474770,0,1,0
0.300474930,1,0,0
0.300475020,0,1,0
0.300475100,1,0,0
0.300475180,0,1,0
0.300475270,1,0,0
0.300475520,0,1,0
0.300475680,0,0,0
0.300475850,0,1,0
0.300476060,0,1,1
0.300476080,1,0,1
0.300476160,0,1,1
0.300476250,0,0,1
0.300476260,1,0,1
0.300476330,0,1,1
0.300476410,1,1,1
0.300476420,1,0,1
0.300476500,0,1,1
0.300476580,1,0,1
0.300476910,0,1,1
0.300477080,1,0,1
0.300477160,0,1,1
0.300477330,1,0,1
0.300477410,0,1,1
0.300477580,1,0,1
0.300477660,0,1,1
0.300477830,1,0,1
0.300477910,0,1,1
0.300478000,0,0,1
0.300478010,1,0,1
0.300478160,0,1,1
0.300478250,0,0,1
0.300478260,1,0,1
0.300478330,0,1,1
0.300478410,1,1,1
0.300478420,1,0,1
0.300478500,0,1,1
0.300478580,1,0,1
0.300478660,0,1,1
0.300478750,0,0,1
0.300478760,1,0,1
0.300478830,0,1,1
0.300478910,1,1,1
0.300478920,1,0,1
0.300479000,0,1,1
0.300479160,1,1,1
0.300479170,1,0,1
0.300479250,1,1,1
0.300479260,0,1,1
0.300479330,1,0,1
0.300479500,0,1,1
0.300479580,1,0,1
0.300479660,0,1,1
0.300479750,0,0,1
0.300479760,1,0,1
0.300479830,0,1,1
0.300479910,1,1,1
0.300479920,1,0,1
0.300480000,0,1,1
0.300480080,1,0,1
0.300480250,0,1,1
0.300480330,1,0,1
0.300480410,0,1,1
0.300480500,0,0,1
0.300480510,1,0,1
0.300480580,0,1,1
0.300480660,1,1,1
0.300480670,1,0,1
0.300480750,0,1,1
0.300480830,1,0,1
0.300480910,0,1,1
0.300481000,0,0,1
0.300481010,1,0,1
0.300481080,0,1,1
0.300481160,1,1,1
0.300481170,1,0,1
0.300481250,0,1,1
0.300481330,1,0,1
0.300481410,0,1,1
0.300481500,0,0,1
0.300481510,1,0,1
0.300481580,0,1,1
0.300481660,1,1,1
0.300481670,1,0,1
0.300481750,0,1,1
0.300481830,1,0,1
0.300481910,0,1,1
0.300482000,0,0,1
0.300482010,1,0,1
0.300482080,0,1,1
0.300482160,1,1,1
0.300482170,1,0,1
0.300482250,0,1,1
0.300482410,1,1,1
0.300482420,1,0,1
0.300482500,1,1,1
0.300482510,0,1,1
0.300482580,1,0,1
0.300482660,0,1,1
0.300482750,0,0,1
0.300482760,1,0,1
0.300482830,0,1,1
0.300482910,1,1,1
0.300482920,1,0,1
0.300483000,0,1,1
0.300483160,1,1,1
0.300483170,1,0,1
0.300483250,1,1,1
0.300483260,0,1,1
0.300483330,1,0,1
0.300483750,0,1,1
0.300483830,1,0,1
0.300484080,0,0,1
0.300484250,0,1,1
0.300484350,0,1,0
0.300484850,1,0,0
0.300484930,0,1,0
0.300485020,1,0,0
0.300485100,0,1,0
0.300485180,1,0,0
0.300485270,0,1,0
0.300485350,1,0,0
0.300485520,0,1,0
0.300485680,1,0,0
0.300485770,0,1,0
0.300485930,1,0,0
0.300486180,0,0,0
0.300486350,0,1,0
0.301468930,1,0,0
0.301469010,0,1,0
0.301469100,1,0,0
0.301469180,0,1,0
0.301469260,1,0,0
0.301469350,0,1,0
0.301469430,1,0,0
0.301469680,0,1,0
0.301469850,1,0,0
0.301469930,0,1,0
0.301470100,1,0,0
0.301470260,0,1,0
0.301470430,1,0,0
0.301470510,0,1,0
0.301471100,1,0,0
0.301471260,0,1,0
0.301471680,0,0,0
0.301471850,0,1,0
0.301473010,0,0,0
0.301473020,1,0,0
0.301473100,0,1,0
0.301473180,1,0,0
0.301473260,0,1,0
0.301473350,1,0,0
0.301473430,0,1,0
0.301473510,1,0,0
0.301473760,0,1,0
0.301473850,1,0,0
0.301474010,0,1,0
0.301474260,1,0,0
0.301474430,0,1,0
0.301474510,1,0,0
0.301474600,0,1,0
0.301474680,1,0,0
0.301474760,0,1,0
0.301474930,1,0,0
0.301475010,0,1,0
0.301475100,1,0,0
0.301475180,0,1,0
0.301475260,1,0,0
0.301475510,0,1,0
0.301475680,0,0,0
0.301475850,0,1,0
0.301476060,0,1,1
0.301476080,1,0,1
0.301476170,0,1,1
0.301476250,0,0,1
0.301476260,1,0,1
0.301476330,0,1,1
0.301476420,1,0,1
0.301476500,0,1,1
0.301476580,1,0,1
0.301476920,0,1,1
0.301477000,0,0,1
0.301477020,1,0,1
0.301477080,0,1,1
0.301477170,1,0,1
0.301477580,0,1,1
0.301477670,1,0,1
0.301477750,0,1,1
0.301477830,1,0,1
0.301477920,0,1,1
0.301478080,1,0,1
0.301478170,1,1,1
0.301478180,0,1,1
0.301478330,1,0,1
0.301478420,1,1,1
0.301478430,0,1,1
0.301478500,0,0,1
0.301478510,1,0,1
0.301478580,0,1,1
0.301478670,1,0,1
0.301478750,0,1,1
0.301478920,1,0,1
0.301479080,0,1,1
0.301479250,0,0,1
0.301479260,1,0,1
0.301479330,0,1,1
0.301479670,1,0,1
0.301479830,0,1,1
0.301480000,0,0,1
0.301480010,1,0,1
0.301480080,0,1,1
0.301480170,1,0,1
0.301480250,0,1,1
0.301480330,1,0,1
0.301480420,0,1,1
0.301480500,0,0,1
0.301480510,1,0,1
0.301480580,0,1,1
0.301480670,1,0,1
0.301480830,0,1,1
0.301480920,1,0,1
0.301481000,0,1,1
0.301481080,1,0,1
0.301481170,0,1,1
0.301481250,0,0,1
0.301481260,1,0,1
0.301481330,0,1,1
0.301481420,1,0,1
0.301481500,0,1,1
0.301481580,1,0,1
0.301481670,0,1,1
0.301481750,0,0,1
0.301481760,1,0,1
0.301481830,0,1,1
0.301481920,1,0,1
0.301482000,0,1,1
0.301482080,1,0,1
0.301482170,0,1,1
0.301482250,0,0,1
0.301482260,1,0,1
0.301482330,0,1,1
0.301482420,1,0,1
0.301482500,0,1,1
0.301482580,1,0,1
0.301482670,0,1,1
0.301482830,1,0,1
0.301482920,1,1,1
0.301482930,0,1,1
0.301483000,0,0,1
0.301483010,1,0,1
0.301483170,0,1,1
0.301483250,0,0,1
0.301483260,1,0,1
0.301483670,0,1,1
0.301483750,0,0,1
0.301483760,1,0,1
0.301483830,0,1,1
0.301483920,1,0,1
0.301484080,0,0,1
0.301484250,0,1,1
0.301484350,0,1,0
0.301484850,1,0,0
0.301484930,0,1,0
0.301485010,1,0,0
0.301485100,0,1,0
0.301485180,1,0,0
0.301485260,0,1,0
0.301485350,1,0,0
0.301485510,0,1,0
0.301485680,1,0,0
0.301485760,0,1,0
0.301485930,1,0,0
0.301486180,0,0,0
0.301486350,0,1,0
0.302468930,1,0,0
0.302469010,0,1,0
0.302469090,1,0,0
0.302469180,0,1,0
0.302469260,1,0,0
0.302469340,0,1,0
0.302469430,1,0,0
0.302469680,0,1,0
0.302469840,1,0,0
0.302469930,0,1,0
0.302470090,1,0,0
0.302470430,0,1,0
0.302470510,1,0,0
0.302471090,0,1,0
0.302471340,1,0,0
0.302471430,0,1,0
0.302471510,1,0,0
0.302471590,0,1,0
0.302471680,0,0,0
0.302471840,0,1,0
0.302473010,1,0,0
0.302473090,0,1,0
0.302473180,1,0,0
0.302473260,0,1,0
0.302473340,1,0,0
0.302473430,0,1,0
0.302473510,1,0,0
0.302473760,0,1,0
0.302473840,1,0,0
0.302474010,0,1,0
0.302474260,1,0,0
0.302474430,0,1,0
0.302474510,1,0,0
0.302474590,0,1,0
0.302474680,1,0,0
0.302474760,0,1,0
0.302474930,1,0,0
0.302475010,0,1,0
0.302475090,1,0,0
0.302475180,0,1,0
0.302475260,1,0,0
0.302475510,0,1,0
0.302475680,0,0,0
0.302475840,0,1,0
0.302476060,0,1,1
0.302476080,1,1,1
0.302476090,1,0,1
0.302476170,0,1,1
0.302476250,1,0,1
0.302476330,1,1,1
0.302476340,0,1,1
0.302476420,0,0,1
0.302476430,1,0,1
0.302476500,0,1,1
0.302476580,1,1,1
0.302476590,1,0,1
0.302476920,0,1,1
0.302477080,1,1,1
0.302477090,1,0,1
0.302477170,0,1,1
0.302477330,1,1,1
0.302477340,1,0,1
0.302477420,0,1,1
0.302477500,1,0,1
0.302477580,1,1,1
0.302477590,0,1,1
0.302477670,0,0,1
0.302477680,1,0,1
0.302477750,0,1,1
0.302477830,1,1,1
0.302477840,1,0,1
0.302477920,0,1,1
0.302478000,1,0,1
0.302478170,0,1,1
0.302478250,1,0,1
0.302478330,1,1,1
0.302478340,0,1,1
0.302478420,0,0,1
0.302478430,1,0,1
0.302478500,0,1,1
0.302478580,1,1,1
0.302478590,1,0,1
0.302478670,0,1,1
0.302479250,1,0,1
0.302479330,1,1,1
0.302479340,0,1,1
0.302479420,0,0,1
0.302479430,1,0,1
0.302479830,1,1,1
0.302479840,0,1,1
0.302479920,0,0,1
0.302479930,1,0,1
0.302480000,0,1,1
0.302480170,0,0,1
0.302480330,0,1,1
0.302480440,0,1,0
0.302480930,1,0,0
0.302481010,0,1,0
0.302481090,1,0,0
0.302481180,0,1,0
0.302481260,1,0,0
0.302481340,0,1,0
0.302481430,1,0,0
0.302481590,0,1,0
0.302481760,1,0,0
0.302481840,0,1,0
0.302482010,1,0,0
0.302482260,0,0,0
0.302482430,0,1,0
0.303468930,1,0,0
0.303469010,0,1,0
0.303469090,1,0,0
0.303469170,0,1,0
0.303469260,1,0,0
0.303469340,0,1,0
0.303469420,1,1,0
0.303469430,1,0,0
0.303469670,0,1,0
0.303469840,1,0,0
0.303469920,0,1,0
0.303470090,1,0,0
0.303470260,0,1,0
0.303470340,1,0,0
0.303470510,0,1,0
0.303471090,1,0,0
0.303471260,0,1,0
0.303471590,1,0,0
0.303471670,0,0,0
0.303471840,0,1,0
0.303473010,1,0,0
0.303473090,0,1,0
0.303473170,1,0,0
0.303473260,0,1,0
0.303473340,1,0,0
0.303473420,0,1,0
0.303473510,1,0,0
0.303473760,0,1,0
0.303473840,1,0,0
0.303474010,0,1,0
0.303474260,1,0,0
0.303474340,0,1,0
0.303474510,1,0,0
0.303474590,0,1,0
0.303474670,1,0,0
0.303474760,0,1,0
0.303474840,1,0,0
0.303474920,0,1,0
0.303475090,1,0,0
0.303475170,0,1,0
0.303475260,1,0,0
0.303475340,0,1,0
0.303475420,1,0,0
0.303475510,0,1,0
0.303475680,0,0,0
0.303475840,0,1,0
0.303478510,1,0,0
0.303478590,0,1,0
0.303478670,1,0,0
0.303478760,0,1,0
0.303478840,1,0,0
0.303478920,0,1,0
0.303479010,1,0,0
0.303479260,0,1,0
0.303479340,1,0,0
0.303479420,0,1,0
0.303479510,1,0,0
0.303479920,0,1,0
0.303480010,1,0,0
0.303480090,0,1,0
0.303480170,1,0,0
0.303480260,0,1,0
0.303480420,1,1,0
0.303480430,1,0,0
0.303480510,0,1,0
0.303480590,1,0,0
0.303480670,0,1,0
0.303480760,1,0,0
0.303481010,0,1,0
0.303481170,0,0,0
0.303481340,0,1,0
0.303481680,1,0,0
0.303481760,0,1,0
0.303481840,1,0,0
0.303481920,0,1,0
0.303482010,1,0,0
0.303482090,0,1,0
0.303482170,1,0,0
0.303482510,0,1,0
0.303482670,1,0,0
0.303482760,0,1,0
0.303482920,1,0,0
0.303483010,0,1,0
0.303483090,1,0,0
0.303483170,0,1,0
0.303483260,1,0,0
0.303483340,0,1,0
0.303483420,1,0,0
0.303483510,0,1,0
0.303483590,1,0,0
0.303483670,0,1,0
0.303483760,1,0,0
0.303483840,0,1,0
0.303483920,1,0,0
0.303484010,0,1,0
0.303484090,1,0,0
0.303484170,0,1,0
0.303484260,1,0,0
0.303484340,0,0,0
0.303484510,0,1,0
0.303484690,0,1,1
0.303484710,1,0,1
0.303484800,0,1,1
0.303484880,0,0,1
0.303484890,1,0,1
0.303484960,0,1,1
0.303485050,1,0,1
0.303485130,0,1,1
0.303485210,1,0,1
0.303485380,0,1,1
0.303485540,1,1,1
0.303485550,1,0,1
0.303485630,0,1,1
0.303485790,1,1,1
0.303485800,1,0,1
0.303486050,0,0,1
0.303486210,0,1,1
0.303486310,0,1,0
0.304468920,1,0,0
0.304469000,0,1,0
0.304469090,1,0,0
0.304469170,0,1,0
0.304469250,0,0,0
0.304469260,1,0,0
0.304469340,0,1,0
0.304469420,1,0,0
0.304469670,0,1,0
0.304469840,1,0,0
0.304469920,0,1,0
0.304470090,1,0,0
0.304470340,0,1,0
0.304470510,1,0,0
0.304471090,0,1,0
0.304471340,1,0,0
0.304471420,0,1,0
0.304471510,1,0,0
0.304471670,0,0,0
0.304471840,0,1,0
0.305468920,1,0,0
0.305469000,0,1,0
0.305469080,0,0,0
0.305469090,1,0,0
0.305469170,0,1,0
0.305469250,1,0,0
0.305469330,0,0,0
0.305469340,0,1,0
0.305469420,1,0,0
0.305469670,0,1,0
0.305469840,1,0,0
0.305469920,0,1,0
0.305470090,1,0,0
0.305470250,0,1,0
0.305470500,1,0,0
0.305471090,0,1,0
0.305471340,1,0,0
0.305471420,0,1,0
0.305471670,0,0,0
0.305471840,0,1,0
0.306468920,1,0,0
0.306469000,0,1,0
0.306469080,1,0,0
0.306469170,0,1,0
0.306469250,1,0,0
0.306469330,0,1,0
0.306469420,1,0,0
0.306469670,0,1,0
0.306469830,1,0,0
0.306469920,0,1,0
0.306470080,1,0,0
0.306470500,0,1,0
0.306471080,1,0,0
0.306471250,0,1,0
0.306471500,1,0,0
0.306471580,0,1,0
0.306471670,0,0,0
0.306471830,0,1,0
0.307468910,1,0,0
0.307469000,0,1,0
0.307469080,1,0,0
0.307469160,0,1,0
0.307469250,1,0,0
0.307469330,0,1,0
0.307469410,1,0,0
0.307469660,0,1,0
0.307469830,1,0,0
0.307469910,0,1,0
0.307470080,1,0,0
0.307470250,0,1,0
0.307470330,1,0,0
0.307470410,0,1,0
0.307471000,1,0,0
0.307471500,0,1,0
0.307471580,1,0,0
0.307471660,0,0,0
0.307471830,0,1,0
0.307473000,1,0,0
0.307473080,0,1,0
0.307473160,1,0,0
0.307473250,0,1,0
0.307473330,1,0,0
0.307473410,0,1,0
0.307473500,1,0,0
0.307473750,0,1,0
0.307473830,1,0,0
0.307474000,0,1,0
0.307474250,1,0,0
0.307474330,0,1,0
0.307474500,1,0,0
0.307474580,0,1,0
0.307474660,1,0,0
0.307474750,0,1,0
0.307474830,1,0,0
0.307474910,0,1,0
0.307475080,1,0,0
0.307475160,0,1,0
0.307475250,1,0,0
0.307475330,0,1,0
0.307475410,1,0,0
0.307475500,0,1,0
0.307475660,0,0,0
0.307475830,0,1,0
0.307841470,0,1,0
